input_file:  ../data/quantile_df.csv
Getting score for:  be-l8-all-85m-avg-NIR.filled.lzw.nodata 0.16002592903329935 15
Getting score for:  relief_elev_focalrange1000m_3s 0.22319214669398543 15
Getting score for:  tpi_300 0.17650069255507264 15
Getting score for:  Rad2016K_Th 0.21020842679706914 15
Getting score for:  clim_PTA_albers 0.24235927072109872 15
Getting score for:  ceno_euc_aust1 0.18840255940222414 15
Getting score for:  3dem_mag2 0.20762744059163293 15
Getting score for:  Thorium_2016 0.16400100772446688 15
Getting score for:  clim_WDA_albers 0.20516080202181305 15
Getting score for:  LATITUDE_GRID1_clip 0.22539897240486303 15
Getting score for:  relief_mrvbf_3s_mosaic 0.17364152237721772 15
Getting score for:  Dose_2016 0.1712735623751157 15
Getting score for:  be-30y-85m-avg-SWIR1.filled.lzw.nodata 0.17622639734885231 15
Getting score for:  be-30y-85m-avg_BLUE+SWIR2 0.15826905644955777 15
Results of  27  iteration: 0.15826905644955777 be-30y-85m-avg_BLUE+SWIR2
Staring experiment for:  15
Getting score for:  relief_elev_focalrange300m_3s 0.1841552609497724 14
Getting score for:  Potassium_2016 0.15456457953717198 14
Getting score for:  be-l8-all-85m-avg-NIR.filled.lzw.nodata 0.18090520896519272 14
Getting score for:  relief_elev_focalrange1000m_3s 0.18067976383232456 14
Getting score for:  tpi_300 0.10907908536707774 14
Getting score for:  Rad2016K_Th 0.18565805318216738 14
Getting score for:  clim_PTA_albers 0.19055570068796832 14
Getting score for:  ceno_euc_aust1 0.20037023546472085 14
Getting score for:  3dem_mag2 0.15685554232214854 14
Getting score for:  Thorium_2016 0.15484978616236006 14
Getting score for:  clim_WDA_albers 0.14021922739459608 14
Getting score for:  LATITUDE_GRID1_clip 0.20824929704332104 14
Getting score for:  relief_mrvbf_3s_mosaic 0.18352745099398607 14
Getting score for:  Dose_2016 0.20786731584201193 14
Getting score for:  be-30y-85m-avg-SWIR1.filled.lzw.nodata 0.15812843217223843 14
Results of  28  iteration: 0.10907908536707774 tpi_300
Staring experiment for:  14
Getting score for:  relief_elev_focalrange300m_3s 0.18240970167683662 13
Getting score for:  Potassium_2016 0.17669083232619848 13
Getting score for:  be-l8-all-85m-avg-NIR.filled.lzw.nodata 0.09141161889399407 13
Getting score for:  relief_elev_focalrange1000m_3s 0.12780455071164207 13
Getting score for:  Rad2016K_Th 0.16635454680293396 13
Getting score for:  clim_PTA_albers 0.21577984487354426 13
Getting score for:  ceno_euc_aust1 0.1700125675199204 13
Getting score for:  3dem_mag2 0.12764113841775981 13
Getting score for:  Thorium_2016 0.18792694698621337 13
Getting score for:  clim_WDA_albers 0.1850448815653744 13
Getting score for:  LATITUDE_GRID1_clip 0.18087240445493177 13
Getting score for:  relief_mrvbf_3s_mosaic 0.15271166510161446 13
Getting score for:  Dose_2016 0.17832079593850786 13
Getting score for:  be-30y-85m-avg-SWIR1.filled.lzw.nodata 0.09977368367705886 13
Results of  29  iteration: 0.09141161889399407 be-l8-all-85m-avg-NIR.filled.lzw.nodata
Staring experiment for:  13
Getting score for:  relief_elev_focalrange300m_3s 0.09430472803021002 12
Getting score for:  Potassium_2016 0.14751221817439866 12
Getting score for:  relief_elev_focalrange1000m_3s 0.1615443403380607 12
Getting score for:  Rad2016K_Th 0.12503995576387417 12
Getting score for:  clim_PTA_albers 0.2000457016718565 12
Getting score for:  ceno_euc_aust1 0.14738380979315702 12
Getting score for:  3dem_mag2 0.07922562724179998 12
Getting score for:  Thorium_2016 0.16517793612978598 12
Getting score for:  clim_WDA_albers 0.15317540749729322 12
Getting score for:  LATITUDE_GRID1_clip 0.13767919025339578 12
Getting score for:  relief_mrvbf_3s_mosaic 0.12813978929702335 12
Getting score for:  Dose_2016 0.18591603178651772 12
Getting score for:  be-30y-85m-avg-SWIR1.filled.lzw.nodata 0.14807858230949986 12
Results of  30  iteration: 0.07922562724179998 3dem_mag2
Staring experiment for:  12
Getting score for:  relief_elev_focalrange300m_3s 0.12889583592951984 11
Getting score for:  Potassium_2016 0.17066226465001327 11
Getting score for:  relief_elev_focalrange1000m_3s 0.09018566521770252 11
Getting score for:  Rad2016K_Th 0.1224715886360734 11
Getting score for:  clim_PTA_albers 0.17346631071894072 11
Getting score for:  ceno_euc_aust1 0.10255200004008871 11
Getting score for:  Thorium_2016 0.11200781618323288 11
Getting score for:  clim_WDA_albers 0.146523053569727 11
Getting score for:  LATITUDE_GRID1_clip 0.12771003173753898 11
Getting score for:  relief_mrvbf_3s_mosaic 0.10969163036363931 11
Getting score for:  Dose_2016 0.12376305901710494 11
Getting score for:  be-30y-85m-avg-SWIR1.filled.lzw.nodata 0.10604777820089713 11
Results of  31  iteration: 0.09018566521770252 relief_elev_focalrange1000m_3s
Staring experiment for:  11
Getting score for:  relief_elev_focalrange300m_3s 0.0454110184993987 10
Getting score for:  Potassium_2016 0.09201127287954855 10
Getting score for:  Rad2016K_Th 0.09533295800589456 10
Getting score for:  clim_PTA_albers 0.15710798161643166 10
Getting score for:  ceno_euc_aust1 0.12508988176769464 10
Getting score for:  Thorium_2016 0.1075201915159085 10
Getting score for:  clim_WDA_albers 0.11867339945013174 10
Getting score for:  LATITUDE_GRID1_clip 0.10740088913657053 10
Getting score for:  relief_mrvbf_3s_mosaic 0.03858028365552304 10
Getting score for:  Dose_2016 0.11480732042345403 10
Getting score for:  be-30y-85m-avg-SWIR1.filled.lzw.nodata 0.07839189160111648 10
Results of  32  iteration: 0.03858028365552304 relief_mrvbf_3s_mosaic
Staring experiment for:  10
Getting score for:  relief_elev_focalrange300m_3s 0.009335953776115579 9
Getting score for:  Potassium_2016 0.08361524059747735 9
Getting score for:  Rad2016K_Th 0.05492376288302214 9
Getting score for:  clim_PTA_albers 0.08166739741190918 9
Getting score for:  ceno_euc_aust1 0.045454373619314994 9
Getting score for:  Thorium_2016 0.04162813792945268 9
Getting score for:  clim_WDA_albers 0.03288312186858473 9
Getting score for:  LATITUDE_GRID1_clip 0.10199645325263888 9
Getting score for:  Dose_2016 0.05352242362886508 9
Getting score for:  be-30y-85m-avg-SWIR1.filled.lzw.nodata 0.022927111924463683 9
Results of  33  iteration: 0.009335953776115579 relief_elev_focalrange300m_3s
Staring experiment for:  9
Getting score for:  Potassium_2016 0.00298329776427233 8
Getting score for:  Rad2016K_Th -0.013671621439519055 8
Getting score for:  clim_PTA_albers 0.003965913952084499 8
Getting score for:  ceno_euc_aust1 -0.11329507679542475 8
Getting score for:  Thorium_2016 -0.03155386937091342 8
Getting score for:  clim_WDA_albers -0.022699689707110737 8
Getting score for:  LATITUDE_GRID1_clip 0.024670028639227404 8
Getting score for:  Dose_2016 -0.07288749920665634 8
Getting score for:  be-30y-85m-avg-SWIR1.filled.lzw.nodata -0.051826957185072374 8
Results of  34  iteration: -0.11329507679542475 ceno_euc_aust1
Staring experiment for:  8
Getting score for:  Potassium_2016 -0.22822107742622336 7
Getting score for:  Rad2016K_Th -0.18334589339602186 7
Getting score for:  clim_PTA_albers -0.07538080580535116 7
Getting score for:  Thorium_2016 -0.14536205285316006 7
Getting score for:  clim_WDA_albers -0.1158513568120247 7
Getting score for:  LATITUDE_GRID1_clip -0.13223502832030304 7
Getting score for:  Dose_2016 -0.17886951912379617 7
Getting score for:  be-30y-85m-avg-SWIR1.filled.lzw.nodata -0.23019958264089355 7
Results of  35  iteration: -0.23019958264089355 be-30y-85m-avg-SWIR1.filled.lzw.nodata
Staring experiment for:  7
Getting score for:  Potassium_2016 -0.2632728968634218 6
Getting score for:  Rad2016K_Th -0.3245828598469382 6
Getting score for:  clim_PTA_albers -0.24072477144435395 6
Getting score for:  Thorium_2016 -0.26971395812795457 6
Getting score for:  clim_WDA_albers -0.25884145083782784 6
Getting score for:  LATITUDE_GRID1_clip -0.27865376204692294 6
Getting score for:  Dose_2016 -0.30634429108523853 6
Results of  36  iteration: -0.3245828598469382 Rad2016K_Th
Staring experiment for:  6
Getting score for:  Potassium_2016 -0.3166312483197403 5
Getting score for:  clim_PTA_albers -0.1799990845857165 5
Getting score for:  Thorium_2016 -0.30028739700389645 5
Getting score for:  clim_WDA_albers -0.22733766554322254 5
Getting score for:  LATITUDE_GRID1_clip -0.29810980515426927 5
Getting score for:  Dose_2016 -0.25907618873529287 5
Results of  37  iteration: -0.3166312483197403 Potassium_2016
Staring experiment for:  5
Getting score for:  clim_PTA_albers -0.33933477416461133 4
Getting score for:  Thorium_2016 -0.4347189895684491 4
Getting score for:  clim_WDA_albers -0.234362541843764 4
Getting score for:  LATITUDE_GRID1_clip -0.35577046698931897 4
Getting score for:  Dose_2016 -0.4262006399725065 4
Results of  38  iteration: -0.4347189895684491 Thorium_2016
Staring experiment for:  4
Getting score for:  clim_PTA_albers -0.3300986621717959 3
Getting score for:  clim_WDA_albers -0.39438365611591675 3
Getting score for:  LATITUDE_GRID1_clip -0.44507089212406453 3
Getting score for:  Dose_2016 -0.5252671165552056 3
Results of  39  iteration: -0.5252671165552056 Dose_2016
Staring experiment for:  3
Getting score for:  clim_PTA_albers -0.4513586214627691 2
Getting score for:  clim_WDA_albers -0.527382486632415 2
Getting score for:  LATITUDE_GRID1_clip -0.4469750622066539 2
Results of  40  iteration: -0.527382486632415 clim_WDA_albers
quantile_df.pkl
CPU times: user 57.2 s, sys: 53.6 s, total: 1min 50s
Wall time: 1h 31min 41s
